cell_id,centroid_x,centroid_y,population_source,population,income,poi_count,poi_density,income_source,cluster,monthly_income_cny,vot_cny_per_h,p_evtol,trip_rate,demand
714,407227.3738420745,3372481.7927185036,zonal_sum,988.6793751949444,32.414843859118,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,5.9647026705511
715,407227.3738420745,3372981.7927185036,zonal_sum,1169.6857290267944,42.10389007349134,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,10.123629984726906
716,407227.3738420745,3373481.7927185036,zonal_sum,1820.0333852767944,39.18576490291545,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,10.980261413374901
717,407227.3738420745,3373981.7927185036,zonal_sum,655.7791423797607,29.868044874974967,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,3.9563155659770968
718,407227.3738420745,3374481.7927185036,zonal_sum,993.2657112181187,37.47972349731559,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,5.99237203577891
719,407227.3738420745,3374981.7927185036,zonal_sum,1663.7983493804932,33.2486588474291,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,10.037695441812515
720,407227.3738420745,3375481.7927185036,zonal_sum,1733.9382591247559,30.714935875510285,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,10.460849517299652
721,407227.3738420745,3375981.7927185036,zonal_sum,2681.0704758167267,30.453251201534545,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,16.174898180602312
722,407227.3738420745,3376481.7927185036,zonal_sum,3453.550849914551,27.178523053541547,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,20.835272277534486
723,407227.3738420745,3376981.7927185036,zonal_sum,2657.2420921325684,29.342436832961322,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,16.031141541835787
724,407227.3738420745,3377481.7927185036,zonal_sum,4154.193355560303,31.49964110748861,10,40.0,external,1,4049.0,11.64,0.06455,0.006455,26.815318110141753
725,407227.3738420745,3377981.7927185036,zonal_sum,2409.2125692367554,23.986195627274558,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,14.534779430205345
726,407227.3738420745,3378481.7927185036,zonal_sum,1130.0258512496948,19.335029856805544,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,6.378995930304527
727,407227.3738420745,3378981.7927185036,zonal_sum,372.9948499202728,29.619777334389166,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,2.250277929569006
728,407227.3738420745,3379481.7927185036,zonal_sum,1951.488754272461,45.711776443388274,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,16.89013516822815
729,407227.3738420745,3379981.7927185036,zonal_sum,2140.6990070343018,47.32789372656926,17,68.0,external,1,4049.0,11.64,0.06455,0.006455,13.818212090406417
730,407227.3738420745,3380481.7927185036,zonal_sum,4694.869152069092,43.17254147111925,6,24.0,external,4,8736.0,25.1,0.08655,0.008655,40.63409251115799
731,407227.3738420745,3380981.7927185036,zonal_sum,5702.653202056885,33.25581586548261,10,40.0,external,1,4049.0,11.64,0.06455,0.006455,36.81062641927719
732,407227.3738420745,3381481.7927185036,zonal_sum,4495.764003753662,32.79415021484987,2,8.0,external,0,2956.0,8.49,0.06033,0.006033,27.122944234645843
733,407227.3738420745,3381981.7927185036,zonal_sum,2949.115222930908,34.957663513019924,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,17.79201213994217
734,407227.3738420745,3382481.7927185036,zonal_sum,854.0657455325127,21.51947968735009,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,4.821201133531034
735,407227.3738420745,3382981.7927185036,zonal_sum,478.0840387046337,21.77345845048936,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,2.6987843984876574
736,407227.3738420745,3383481.7927185036,zonal_sum,3024.882677078247,26.880984085136117,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,18.249117190813067
737,407227.3738420745,3383981.7927185036,zonal_sum,3436.582103729248,23.27674399044247,8,32.0,external,1,4049.0,11.64,0.06455,0.006455,22.183137479572295
738,407227.3738420745,3384481.7927185036,zonal_sum,3199.2085933685303,31.0852152446508,4,16.0,external,0,2956.0,8.49,0.06033,0.006033,19.300825443792345
739,407227.3738420745,3384981.7927185036,zonal_sum,2428.5472297668457,45.666381532895564,6,24.0,external,4,8736.0,25.1,0.08655,0.008655,21.01907627363205
