cand_id,facility_type,x,y,height_m,roof_usable_m2,parcel_area_m2,height_source,osm_id,building_type,n_fato,capacity,cost,quality,cell_id
223,ground,409727.3738420745,3389981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1107.0
224,ground,409727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1091.0
225,ground,408727.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,988.0
226,ground,408727.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,987.0
227,ground,408727.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,986.0
228,ground,408727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,984.0
229,ground,408727.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,983.0
230,ground,408727.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,982.0
231,ground,408727.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,979.0
232,ground,408727.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,944.0
233,ground,411227.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1307.0
234,ground,409227.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,990.0
235,ground,409227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,991.0
236,ground,409227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,992.0
237,ground,409227.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1005.0
238,ground,409227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1008.0
239,ground,409227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1007.0
240,ground,409227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1006.0
241,ground,409227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1004.0
242,ground,409227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,994.0
243,ground,409227.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1003.0
244,ground,409227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1002.0
245,ground,409227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1001.0
246,ground,409227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,999.0
247,ground,409227.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,995.0
248,ground,411227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1298.0
249,ground,410727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1219.0
250,ground,410727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1238.0
251,ground,410727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1237.0
252,ground,410727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1233.0
253,ground,410727.3738420745,3376981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1227.0
254,ground,410727.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1226.0
255,ground,410727.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1225.0
256,ground,410727.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1224.0
257,ground,410727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1223.0
258,ground,410727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1222.0
259,ground,410727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1221.0
260,ground,411227.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1287.0
261,ground,411227.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1286.0
262,ground,411227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1285.0
263,ground,411227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1283.0
264,ground,411227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1282.0
265,ground,411227.3738420745,3366981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1280.0
266,ground,410727.3738420745,3386481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1246.0
267,ground,411227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1295.0
268,ground,410727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1220.0
269,ground,410727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1218.0
270,ground,410227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1144.0
271,ground,410727.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1215.0
272,ground,410227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1153.0
273,ground,410227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1152.0
274,ground,410227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1151.0
275,ground,410227.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1150.0
276,ground,410227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1149.0
277,ground,410227.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1148.0
278,ground,410227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1147.0
279,ground,410227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1146.0
280,ground,410227.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1145.0
281,ground,410227.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1164.0
282,ground,410727.3738420745,3366981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1207.0
283,ground,410727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1214.0
284,ground,410727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1213.0
285,ground,410727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1212.0
286,ground,410727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1211.0
287,ground,410727.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1208.0
288,ground,410227.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1165.0
289,ground,410227.3738420745,3385481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1171.0
290,ground,408727.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,935.0
291,ground,407227.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,711.0
292,ground,407227.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,710.0
293,ground,407227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,708.0
294,ground,407227.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,707.0
295,ground,407227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,706.0
296,ground,407227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,705.0
297,ground,406727.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,704.0
298,ground,406727.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,703.0
299,ground,406727.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,702.0
300,ground,406727.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,701.0
301,ground,406727.3738420745,3400981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,700.0
302,ground,407227.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,714.0
303,ground,407227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,715.0
304,ground,407227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,716.0
305,ground,407227.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,772.0
306,ground,407227.3738420745,3400981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,771.0
307,ground,407227.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,767.0
308,ground,407227.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,731.0
309,ground,407227.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,730.0
310,ground,407227.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,719.0
311,ground,407227.3738420745,3378481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,726.0
312,ground,407227.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,725.0
313,ground,411227.3738420745,3384981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1316.0
314,ground,407227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,720.0
315,ground,406727.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,659.0
316,ground,407227.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,774.0
317,ground,406227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,634.0
318,ground,406227.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,633.0
319,ground,406227.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,632.0
320,ground,406227.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,629.0
321,ground,406227.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,626.0
322,ground,406227.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,624.0
323,ground,406227.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,623.0
324,ground,406227.3738420745,3378481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,585.0
325,ground,406227.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,584.0
326,ground,406227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,581.0
327,ground,406727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,636.0
328,ground,406727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,637.0
329,ground,406727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,638.0
330,ground,406727.3738420745,3378981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,656.0
331,ground,406727.3738420745,3378481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,655.0
332,ground,406727.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,654.0
333,ground,406727.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,653.0
334,ground,406727.3738420745,3376981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,652.0
335,ground,406727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,648.0
336,ground,406727.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,640.0
337,ground,406727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,647.0
338,ground,406727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,646.0
339,ground,406727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,645.0
340,ground,406727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,644.0
341,ground,406727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,643.0
342,ground,406727.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,642.0
343,ground,406727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,641.0
344,ground,411227.3738420745,3383481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1313.0
345,ground,407227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,775.0
346,ground,408727.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,934.0
347,ground,408227.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,912.0
348,ground,408227.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,907.0
349,ground,408227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,866.0
350,ground,408227.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,915.0
351,ground,408727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,926.0
352,ground,408727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,933.0
353,ground,408727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,932.0
354,ground,408727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,931.0
355,ground,408727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,930.0
356,ground,408727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,929.0
357,ground,408727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,928.0
358,ground,408727.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,927.0
359,ground,408227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,917.0
360,ground,408727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,923.0
361,ground,408727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,922.0
362,ground,408727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,921.0
363,ground,408727.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,919.0
364,ground,408727.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,918.0
365,ground,408227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,862.0
366,ground,408227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,858.0
367,ground,407727.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,776.0
368,ground,408227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,857.0
369,ground,407727.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,793.0
370,ground,407727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,787.0
371,ground,407727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,786.0
372,ground,407727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,785.0
373,ground,407727.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,782.0
374,ground,407727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,781.0
375,ground,407727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,780.0
376,ground,407727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,779.0
377,ground,407727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,802.0
378,ground,408227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,847.0
379,ground,408227.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,856.0
380,ground,408227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,855.0
381,ground,408227.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,854.0
382,ground,408227.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,853.0
383,ground,408227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,850.0
384,ground,407727.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,846.0
385,ground,411227.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1310.0
386,ground,407727.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,844.0
387,ground,407727.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,843.0
388,ground,407727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,841.0
389,ground,411227.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1311.0
390,ground,411227.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1294.0
391,ground,413227.3738420745,3383981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1606.0
392,ground,417727.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2218.0
393,ground,417727.3738420745,3395981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2214.0
394,ground,417727.3738420745,3396481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2215.0
395,ground,417727.3738420745,3396981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2216.0
396,ground,417727.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2217.0
397,ground,417727.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2220.0
398,ground,417727.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2221.0
399,ground,417727.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2222.0
400,ground,417727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2223.0
401,ground,418227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2224.0
402,ground,418227.3738420745,3376981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2226.0
403,ground,418227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2227.0
404,ground,418227.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2228.0
405,ground,417727.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2205.0
406,ground,418227.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2234.0
407,ground,417727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2184.0
408,ground,417727.3738420745,3381481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2185.0
409,ground,417727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2186.0
410,ground,417727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2187.0
411,ground,417727.3738420745,3382981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2188.0
412,ground,417727.3738420745,3386981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2196.0
413,ground,417727.3738420745,3387981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2198.0
414,ground,418227.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2233.0
415,ground,418227.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2237.0
416,ground,417727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2182.0
417,ground,418227.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2272.0
418,ground,418227.3738420745,3395481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2263.0
419,ground,418227.3738420745,3395981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2264.0
420,ground,418227.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2267.0
421,ground,418227.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2268.0
422,ground,418227.3738420745,3398481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2269.0
423,ground,418227.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2270.0
424,ground,418227.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2271.0
425,ground,418727.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2273.0
426,ground,418227.3738420745,3393481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2259.0
427,ground,418727.3738420745,3379481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2276.0
428,ground,418727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2277.0
429,ground,418727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2279.0
430,ground,418727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2282.0
431,ground,418727.3738420745,3383981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2285.0
432,ground,418227.3738420745,3394981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2262.0
433,ground,418227.3738420745,3382981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2238.0
434,ground,418227.3738420745,3387481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2247.0
435,ground,418227.3738420745,3386481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2245.0
436,ground,418227.3738420745,3386981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2246.0
437,ground,418227.3738420745,3387981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2248.0
438,ground,418227.3738420745,3390481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2253.0
439,ground,418227.3738420745,3390981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2254.0
440,ground,418227.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2255.0
441,ground,417727.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2183.0
442,ground,417727.3738420745,3379481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2181.0
443,ground,416727.3738420745,3396481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2102.0
444,ground,416727.3738420745,3392981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2095.0
445,ground,416727.3738420745,3393481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2096.0
446,ground,416727.3738420745,3396981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2103.0
447,ground,416727.3738420745,3390481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2090.0
448,ground,416727.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2104.0
