n_candidates,n_rooftop,n_ground,n_clusters,total_population,total_demand,ip_status,ip_n_sites_all,ip_n_sites,ip_cost,ip_n_core_unreachable,pareto_size,elapsed_s,pop_size,n_gen,seed,pareto_unserved_min,pareto_unserved_max,pareto_time_min,pareto_inequity_min,pareto_inequity_max,pareto_cost_min,pareto_cost_max,equity_gap_ratio,knee_sel,knee_n_sites,knee_total_cost_cny,knee_demand_coverage_pct,knee_population_coverage_pct,knee_mean_access_time_min,knee_worst_group_access_time_min,knee_equity_gini,knee_group_gap_min,knee_group_gap_served_min,knee_n_groups_unserved,knee_groups_all_served,knee_worst_group_access_time_served_min,elapsed_s_sd,elapsed_s_n,pareto_unserved_min_sd,pareto_unserved_min_n,pareto_unserved_max_sd,pareto_unserved_max_n,pareto_time_min_sd,pareto_time_min_n,pareto_inequity_min_sd,pareto_inequity_min_n,pareto_inequity_max_sd,pareto_inequity_max_n,pareto_cost_min_sd,pareto_cost_min_n,pareto_cost_max_sd,pareto_cost_max_n,equity_gap_ratio_sd,equity_gap_ratio_n,knee_n_sites_sd,knee_n_sites_n,knee_total_cost_cny_sd,knee_total_cost_cny_n,knee_demand_coverage_pct_sd,knee_demand_coverage_pct_n,knee_population_coverage_pct_sd,knee_population_coverage_pct_n,knee_mean_access_time_min_sd,knee_mean_access_time_min_n,knee_worst_group_access_time_min_sd,knee_worst_group_access_time_min_n,knee_equity_gini_sd,knee_equity_gini_n,knee_group_gap_min_sd,knee_group_gap_min_n,knee_group_gap_served_min_sd,knee_group_gap_served_min_n,knee_n_groups_unserved_sd,knee_n_groups_unserved_n,knee_worst_group_access_time_served_min_sd,knee_worst_group_access_time_served_min_n,n_reps,parameter,value,ok,run_fingerprint
809.0,85.0,724.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 10, 'coverage_priority': 10}","[10, 10]","[449191736.6098625, 512076705.89654416]","{'cost_priority': 531, 'coverage_priority': 531}",80.0,65.78999999999999,80.0,60.0,46.5,25096.683751823635,25967.23242344666,171410.83623876958,8.795799397138676,10.513281993953807,449191736.6098625,21620388698.06801,1.1952749822987645,"[63, 127, 146, 160, 206, 286, 299, 324, 737, 754, 755, 767]",19.0,927684436.3043288,49.85573815214028,49.79564095616918,8.943786764144898,9.968215338739215,0.0359371037904091,1.5774991410231756,1.5774991410231756,0.0,True,9.968215338739215,3.798084312445478,10.0,5.312084462733314,10.0,37.06077911809098,10.0,730.1236179406802,10.0,0.0568970520412359,10.0,0.1156260008009761,10.0,0.0,10.0,682082230.710146,10.0,0.0122295579563495,10.0,6.912147117775907,10.0,377986678.31406206,10.0,0.1799192358338497,10.0,0.1951279786652455,10.0,0.6646628513533452,10.0,0.4371776356775492,10.0,0.0123123989103461,10.0,0.4343455610281622,10.0,0.4343455610281622,10.0,0.0,10.0,0.4371776356775492,10.0,10.0,airport_buffer,8000.0,True,9d6952da805aec74
411.0,33.0,378.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 10, 'coverage_priority': 10}","[10, 10]","[508012893.3896893, 508012893.3896893]","{'cost_priority': 785, 'coverage_priority': 785}",80.0,58.48999999999999,80.0,60.0,46.5,38100.1859432184,38559.397724920345,101672.316509623,10.937711811824984,11.161744915454332,508012893.3896893,21444179854.4396,1.0204832336096756,"[0, 21, 24, 36, 38, 42, 45, 47, 56, 60, 61, 65, 68, 75, 77, 86, 87, 89, 97, 98, 104, 108, 114, 124, 127, 134, 139, 143, 159, 162, 185, 198, 199, 202, 206, 208, 209, 227, 236, 238, 248, 252, 269, 270, 273, 274, 292, 299, 302, 312, 316, 319, 323, 325, 331, 337, 361, 370, 382, 386, 387, 397, 400, 404, 405]",73.4,3965631396.523332,24.04974269335986,25.09985704613104,7.550821208953858,11.028486505001728,0.0777735937871803,3.676609724462005,3.676609724462005,0.0,True,11.028486505001728,1.2931013537658635,10.0,0.9986723082178532,10.0,13.766912311411632,10.0,254.84584743955844,10.0,0.014443909388996,10.0,0.0113873595696201,10.0,0.0,10.0,533010093.7321624,10.0,0.0007999714056715,10.0,37.99181198334423,10.0,2129192741.756348,10.0,0.050574155094999,10.0,0.0558692887509966,10.0,0.8150737144960603,10.0,0.0751294772127184,10.0,0.0141362860927019,10.0,0.5198407240128885,10.0,0.5198407240128885,10.0,0.0,10.0,0.0751294772127184,10.0,10.0,airport_buffer,12000.0,True,9d6952da805aec74
1315.0,264.0,1051.0,3.0,7712263.157209304,54321.42336360223,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[339582727.22020304, 517985835.8054077]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,43.87,80.0,60.0,46.5,3.824403774397069,1472.6908095419908,306101.47855130857,5.890855649538628,10.152316714817731,339582727.22020304,20560750391.012665,1.7237648916936916,"[0, 11, 37, 54, 64, 105, 110, 114, 118, 199, 221, 258, 322, 368, 398, 472, 487, 516, 521, 540, 561, 638, 639, 704, 749, 788, 815, 826, 836, 838, 938, 968, 980, 1004, 1035, 1129, 1131, 1188, 1206, 1208, 1243, 1245, 1248, 1262, 1263, 1269, 1276, 1279]",37.0,1806122628.7666173,99.41887098936564,99.31196140258852,8.60481767654419,8.835039761942902,0.0127926449643187,0.498301886767703,0.498301886767703,0.0,True,8.835039761942902,1.986649888072324,10.0,3.988088884854875,10.0,165.7675160929255,10.0,4323.739403742482,10.0,0.0859869976874516,10.0,0.1463443344480038,10.0,0.0,10.0,1168284183.7778068,10.0,0.0371435791217382,10.0,23.25701805668321,10.0,1273625548.4056768,10.0,0.7342347083822851,10.0,0.8653436874929591,10.0,0.995168220710534,10.0,0.9527006660486024,10.0,0.0068409782212587,10.0,0.2875875675574642,10.0,0.2875875675574642,10.0,0.0,10.0,0.9527006660486024,10.0,10.0,n_clusters,3,True,9d6952da805aec74
1315.0,264.0,1051.0,4.0,7712263.157209304,50494.79216888399,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[339178326.100481, 534554071.72341394]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,44.85,80.0,60.0,46.5,3.2354294249758824,1872.9261471674988,285378.9360381307,5.965703492827713,10.315925930888628,326755726.74271715,20553411548.30655,1.729517563189069,"[2, 18, 31, 61, 65, 87, 88, 104, 113, 116, 118, 119, 130, 141, 147, 169, 182, 224, 234, 240, 249, 266, 268, 272, 282, 293, 310, 321, 329, 341, 345, 352, 372, 376, 389, 414, 424, 426, 431, 435, 445, 453, 463, 471, 477, 483, 507, 514, 515, 516, 521, 523, 576, 606, 630, 632, 661, 678, 688, 695, 711, 779, 792, 793, 798, 803, 824, 849, 851, 888, 907, 910, 935, 940, 960, 974, 988, 1008, 1015, 1016, 1021, 1026, 1031, 1032, 1055, 1058, 1059, 1068, 1075, 1077, 1097, 1117, 1122, 1124, 1138, 1152, 1153, 1178, 1179, 1202, 1204, 1206, 1214, 1229, 1243, 1249, 1252, 1260, 1274, 1285, 1286, 1297, 1304, 1307, 1314]",27.7,1273922232.9558954,99.1362782308361,99.0579641833201,9.273803186416623,9.436652107924022,0.0154664974465514,0.6820905752541966,0.6820905752541966,0.0,True,9.436652107924022,2.216729322422765,10.0,4.054510857167659,10.0,109.40870070580112,10.0,4061.356034073316,10.0,0.1133819455790976,10.0,0.2340078836601519,10.0,13094569.476759536,10.0,1242440363.547583,10.0,0.0404286709276728,10.0,30.85827819780833,10.0,1644320412.6779785,10.0,0.4360767170026651,10.0,0.46720143735812,10.0,1.0298462977883809,10.0,0.960893241903469,10.0,0.0084014163474584,10.0,0.3798366512973339,10.0,0.3798366512973339,10.0,0.0,10.0,0.960893241903469,10.0,10.0,n_clusters,4,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[314333127.3849533, 544668670.7712152]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,44.510000000000005,80.0,60.0,46.5,3.2047726099299325,1948.5913095842184,284466.2509234097,6.004299450835323,10.202536518158194,314333127.3849534,20608126964.612907,1.6997169508381045,"[0, 87, 178, 196, 556, 748, 789, 1081, 1162, 1251, 1252, 1257, 1266, 1289]",25.1,1129775334.0383344,99.01903635767988,98.90461005690037,9.347831392288208,9.745095722110005,0.0241428078339529,1.163686740831425,1.163686740831425,0.0,True,9.745095722110005,2.9938640954829974,10.0,4.016092961698092,10.0,0.1931579803248698,10.0,4090.863443283946,10.0,0.1361169911692191,10.0,0.1608577807186408,10.0,6.282881220516323e-08,10.0,1254579039.9883757,10.0,0.0344092632238838,10.0,20.046889478863744,10.0,1120626590.0235522,10.0,0.7669450132599271,10.0,0.8473740966052734,10.0,0.7575241646914945,10.0,0.5761826330516947,10.0,0.0081125780438503,10.0,0.4094437753441698,10.0,0.4094437753441698,10.0,0.0,10.0,0.5761826330516947,10.0,10.0,n_clusters,5,True,9d6952da805aec74
1315.0,264.0,1051.0,6.0,7712263.157209304,50668.71729631916,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[355553915.6150745, 543287947.8934598]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,45.63000000000001,80.0,60.0,46.5,3.1831992956365864,1547.2322991809524,286029.6931068973,6.0683421438206855,10.629903599214575,355553915.6150745,20627808228.1376,1.7519666945679966,"[12, 23, 33, 436, 525, 881, 1094, 1133, 1205, 1231, 1243, 1298, 1304, 1305]",32.0,1546798944.4268453,99.16442651395762,99.08429296095056,9.331925916671754,9.577430633926731,0.0198365002505157,0.9793511899195316,0.9793511899195316,0.0,True,9.577430633926731,1.9883270466511391,10.0,3.989058146364798,10.0,135.13887448758967,10.0,3905.063546263394,10.0,0.1203672411114897,10.0,0.1996242823785811,10.0,0.0,10.0,1183005265.8455102,10.0,0.0298115109056506,10.0,49.98888765404656,10.0,2716536802.4088645,10.0,0.610199210751806,10.0,0.6701556129751786,10.0,1.1601588069843904,10.0,1.0089902814419631,10.0,0.0079041979707243,10.0,0.3772343004806046,10.0,0.3772343004806046,10.0,0.0,10.0,1.0089902814419631,10.0,10.0,n_clusters,6,True,9d6952da805aec74
1315.0,264.0,1051.0,7.0,7712263.157209304,50634.10699163607,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[355553915.6150745, 543408693.5364882]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,45.32,80.0,60.0,46.5,3.166735450520355,1540.684605101662,286344.23524092673,6.098087395719339,10.66176791149724,355553915.6150745,20604072723.98869,1.7485868338216228,"[14, 46, 266, 402, 404, 424, 438, 764, 911, 1011, 1085, 1097, 1167, 1171, 1215, 1243, 1244, 1259, 1272, 1282, 1291, 1303, 1305, 1312]",39.2,1887695648.228272,99.449082744121,99.37703497002084,8.984584522247314,9.416165157550315,0.0220637925205049,1.1469647485310968,1.1469647485310968,0.0,True,9.416165157550315,2.4634212884613222,10.0,3.968426313613684,10.0,133.70825447509694,10.0,4067.56411869467,10.0,0.1010297182017993,10.0,0.2188908334774683,10.0,0.0,10.0,1166485722.3840575,10.0,0.0350067895529615,10.0,43.56808209891477,10.0,2335081646.5374947,10.0,0.3007667354740501,10.0,0.3459264472836136,10.0,1.303237741530507,10.0,1.0705763633692742,10.0,0.0082492605768899,10.0,0.4448535922246828,10.0,0.4448535922246828,10.0,0.0,10.0,1.0705763633692742,10.0,10.0,n_clusters,7,True,9d6952da805aec74
1315.0,264.0,1051.0,8.0,7712263.157209304,50273.49763109269,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[338975774.7071854, 578284644.7490577]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,45.85,80.0,60.0,46.5,3.153677918185713,1619.9439003998573,284085.98784223443,6.283191723307715,11.310859900725951,338975774.7071854,20608153203.757145,1.8009951073590902,"[32, 53, 194, 231, 465, 467, 536, 549, 566, 593, 610, 700, 768, 812, 854, 934, 1074, 1138, 1157, 1193, 1198, 1207, 1243, 1289, 1299]",35.8,1753235546.0686538,99.41373316634188,99.35536970227872,8.842595100402832,10.045307617102653,0.0357643428813276,1.9936708590469008,1.9936708590469008,0.0,True,10.045307617102653,2.728552729928451,10.0,3.952063135915294,10.0,133.98833088175925,10.0,4265.456346667367,10.0,0.1885028490917298,10.0,0.5179248557121088,10.0,0.0,10.0,1251770518.4705932,10.0,0.0849879480119855,10.0,30.21331568107752,10.0,1672298619.4300935,10.0,0.3847811018120509,10.0,0.4073666669013591,10.0,1.1631701646790085,10.0,1.03006787204306,10.0,0.0130929080153843,10.0,0.8782178101866328,10.0,0.8782178101866328,10.0,0.0,10.0,1.03006787204306,10.0,10.0,n_clusters,8,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Infeasible', 'coverage_priority': 'Infeasible'}","{'cost_priority': 0, 'coverage_priority': 0}",[],[],"{'cost_priority': 0, 'coverage_priority': 0}",80.0,133.15,80.0,60.0,46.5,0.5290148868669349,149.09370038566485,270395.99024227494,5.630501675166938,7.324860718043007,2420167413.549337,21410381781.95291,1.301088379462918,"[9, 14, 19, 25, 38, 52, 61, 69, 75, 80, 86, 87, 145, 181, 217, 226, 231, 245, 266, 289, 435, 439, 477, 484, 487, 514, 567, 585, 608, 668, 739, 759, 833, 834, 871, 877, 882, 925, 1010, 1037, 1055, 1060, 1065, 1077, 1082, 1123, 1124, 1133, 1141, 1162, 1173, 1184, 1198, 1207, 1214, 1223, 1243, 1248, 1250, 1252, 1255, 1297, 1298]",88.8,4474980898.167527,99.88842966286406,99.89578533679273,6.744519329071045,6.772982664524996,0.0203764537431974,0.7551981156431732,0.7551981156431732,0.0,True,6.772982664524996,3.976947461447173,10.0,1.6728919586358106,10.0,24.536454695301604,10.0,2455.4322452835227,10.0,0.0543285374203954,10.0,0.0631059572658193,10.0,78956244.1968774,10.0,945766042.7390146,10.0,0.0210585758725641,10.0,37.75888416430408,10.0,2027796355.757194,10.0,0.1201897066590809,10.0,0.1075799994295199,10.0,0.4389365293955163,10.0,0.3860480022907381,10.0,0.0079047552316815,10.0,0.3168993548225465,10.0,0.3168993548225465,10.0,0.0,10.0,0.3860480022907381,10.0,10.0,access_budget,8.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Infeasible', 'coverage_priority': 'Optimal'}","{'cost_priority': 0, 'coverage_priority': 27}",[27],[1391297900.9595575],"{'cost_priority': 0, 'coverage_priority': 53}",80.0,74.55000000000001,80.0,60.0,46.5,0.5290148868669349,648.4693372741531,273135.91050536686,5.675176957983183,8.628195943608205,1391297900.9595573,21324039768.850742,1.5204573306957407,"[8, 14, 40, 52, 69, 75, 86, 87, 217, 223, 231, 245, 289, 358, 439, 477, 484, 487, 510, 535, 542, 567, 585, 608, 674, 718, 821, 833, 834, 871, 922, 925, 928, 1010, 1037, 1055, 1056, 1082, 1087, 1124, 1133, 1141, 1146, 1185, 1198, 1210, 1214, 1228, 1243, 1250, 1253, 1262, 1296]",62.5,3189019671.157609,99.90406144872034,99.89216328511708,7.3489457130432125,7.565080295075674,0.0252835003514385,0.9550430661768482,0.9550430661768482,0.0,True,7.565080295075674,4.079828427765071,10.0,1.6728919586358106,10.0,0.0,10.0,2250.332439437631,10.0,0.0528431688937587,10.0,0.0029260841854672,10.0,2.513152488206529e-07,10.0,1169006098.8855896,10.0,0.0140662926733987,10.0,45.04133903673627,10.0,2371850885.281724,10.0,0.0904449992217809,10.0,0.1021615275584288,10.0,0.6910861368342789,10.0,0.7339834236248198,10.0,0.0128164008514727,10.0,0.5479411993646516,10.0,0.5479411993646516,10.0,0.0,10.0,0.7339834236248198,10.0,10.0,access_budget,10.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 19, 'coverage_priority': 18}","[19, 18]","[673418755.8086627, 929758243.0821906]","{'cost_priority': 8, 'coverage_priority': 8}",80.0,53.8,80.0,60.0,46.5,0.5290148868669349,894.6193172977124,280679.8354756845,5.876221505232197,9.085458028211509,673418755.8086627,20677368521.12328,1.5463498049091386,"[14, 47, 144, 223, 289, 346, 397, 403, 404, 464, 529, 558, 764, 819, 846, 938, 991, 1050, 1056, 1077, 1120, 1142, 1207, 1215, 1222, 1223, 1230, 1243, 1248, 1252, 1255, 1306]",34.1,1624297814.5986097,99.74217428264464,99.7255630266154,8.229754304885864,8.265108857577193,0.0256583320984613,0.9850057375956546,0.9850057375956546,0.0,True,8.265108857577193,3.011828532820405,10.0,1.6728919586358106,10.0,4.91095558264878e-12,10.0,2984.5526673064387,10.0,0.0720098664247009,10.0,0.0267077784376129,10.0,0.0,10.0,1022442948.2906876,10.0,0.0196261895313173,10.0,10.91838408882519,10.0,582343380.1670953,10.0,0.3721670092967811,10.0,0.3913114371565238,10.0,0.3996403569821774,10.0,0.4558040180807664,10.0,0.0128175084014205,10.0,0.5345334425730603,10.0,0.5345334425730603,10.0,0.0,10.0,0.4558040180807664,10.0,10.0,access_budget,12.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[314333127.3849533, 544668670.7712152]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,48.22,80.0,60.0,46.5,3.2047726099299325,1948.5913095842184,284466.2509234097,6.004299450835323,10.202536518158194,314333127.3849534,20608126964.612907,1.6997169508381045,"[0, 87, 178, 196, 556, 748, 789, 1081, 1162, 1251, 1252, 1257, 1266, 1289]",25.1,1129775334.0383344,99.01903635767988,98.90461005690037,9.347831392288208,9.745095722110005,0.0241428078339529,1.163686740831425,1.163686740831425,0.0,True,9.745095722110005,3.29437230574944,10.0,4.016092961698092,10.0,0.1931579803248698,10.0,4090.863443283946,10.0,0.1361169911692191,10.0,0.1608577807186408,10.0,6.282881220516323e-08,10.0,1254579039.9883757,10.0,0.0344092632238838,10.0,20.046889478863744,10.0,1120626590.0235522,10.0,0.7669450132599271,10.0,0.8473740966052734,10.0,0.7575241646914945,10.0,0.5761826330516947,10.0,0.0081125780438503,10.0,0.4094437753441698,10.0,0.4094437753441698,10.0,0.0,10.0,0.5761826330516947,10.0,10.0,access_budget,15.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,50336.68439047781,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[314333127.3849533, 544668670.7712152]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,48.78,80.0,60.0,46.5,3.2047726099299325,1948.5913095842184,284466.2509234097,6.004299450835323,10.202536518158194,314333127.3849534,20608126964.612907,1.6997169508381045,"[0, 87, 178, 196, 556, 748, 789, 1081, 1162, 1251, 1252, 1257, 1266, 1289]",25.1,1129775334.0383344,99.01903635767988,98.90461005690037,9.347831392288208,9.745095722110005,0.0241428078339529,1.163686740831425,1.163686740831425,0.0,True,9.745095722110005,3.062243186511049,10.0,4.016092961698092,10.0,0.1931579803248698,10.0,4090.863443283946,10.0,0.1361169911692191,10.0,0.1608577807186408,10.0,6.282881220516323e-08,10.0,1254579039.9883757,10.0,0.0344092632238838,10.0,20.046889478863744,10.0,1120626590.0235522,10.0,0.7669450132599271,10.0,0.8473740966052734,10.0,0.7575241646914945,10.0,0.5761826330516947,10.0,0.0081125780438503,10.0,0.4094437753441698,10.0,0.4094437753441698,10.0,0.0,10.0,0.5761826330516947,10.0,10.0,access_budget,18.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,11568.394735813956,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 12, 'coverage_priority': 10}","[12, 10]","[369115460.58295774, 536009649.5078008]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,48.87,80.0,60.0,46.5,0.8515781957306899,348.06411954445576,65056.88012868393,6.005180977397591,10.57807290815625,369115460.58295774,20576476580.36126,1.7622807746811602,"[0, 525, 568, 597, 682, 901, 1081, 1100, 1111, 1195, 1243, 1255, 1276, 1279, 1289, 1291, 1307]",18.0,772207350.2669653,99.07547581988166,99.07547581988167,9.55822401046753,9.670187640750948,0.0207168685901924,1.009917184186254,1.009917184186254,0.0,True,9.670187640750948,2.546042680972441,10.0,1.067163763073132,10.0,45.414986886781286,10.0,928.6938546955896,10.0,0.1355152819109208,10.0,0.0080391422709495,10.0,0.0,10.0,1245223294.868968,10.0,0.0389032221670472,10.0,3.620926830400072,10.0,236324305.99080485,10.0,0.726024995857977,10.0,0.7260249958579812,10.0,0.3527961862306222,10.0,0.2449388089675344,10.0,0.0088007998906051,10.0,0.4218346216356575,10.0,0.4218346216356575,10.0,0.0,10.0,0.2449388089675344,10.0,10.0,trip_rate_ratio,1.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,16340.947432656394,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[317210191.5286311, 547745467.7611868]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,49.91,80.0,60.0,46.5,0.9921490248358168,475.2636608011122,92758.89565401548,6.004581644198355,10.280298270153931,317210191.5286311,20304318003.63236,1.7125215958113664,"[88, 231, 531, 1060, 1081, 1159, 1188, 1199, 1200, 1207, 1210, 1243, 1278, 1309]",17.7,815273497.431542,99.01975614148532,98.75159433415442,9.438470697402954,9.764588665334037,0.0245022190962797,1.138576506656682,1.138576506656682,0.0,True,9.764588665334037,3.3570655175150934,10.0,1.0346131662553777,10.0,36.28998450985789,10.0,1374.7423035611057,10.0,0.1359593270562241,10.0,0.2147312229396545,10.0,0.0,10.0,1134724937.285643,10.0,0.0386699571414613,10.0,7.008724721532601,10.0,420673698.414258,10.0,0.7825927922669496,10.0,0.9487787928118038,10.0,0.552769033823713,10.0,0.5360771318601868,10.0,0.0113607535132901,10.0,0.5503768405127776,10.0,0.5503768405127776,10.0,0.0,10.0,0.5360771318601868,10.0,10.0,trip_rate_ratio,2.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,21113.50012949883,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[316003572.08528656, 549545645.2487507]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,50.84,80.0,60.0,46.5,0.9921490248339978,499.6983700442135,120465.71135739663,6.00424026396119,10.389691917386177,316003572.08528656,20501216785.40184,1.7309421385737545,"[41, 53, 143, 413, 824, 1076, 1081, 1100, 1120, 1155, 1207, 1215, 1243, 1252]",38.5,1910207338.7324028,99.2473167266882,98.71016040017764,8.941929006576538,9.525528244423564,0.0288608058635325,1.3563195868643296,1.3563195868643296,0.0,True,9.525528244423564,3.130211210481207,10.0,1.0346131662537357,10.0,42.63421720886566,10.0,1902.8381795142643,10.0,0.1355098936527054,10.0,0.1820570981875412,10.0,0.0,10.0,1180070250.8970954,10.0,0.0389922342642181,10.0,44.21977938534846,10.0,2304411706.269482,10.0,0.9433370082034792,10.0,1.6363086351610312,10.0,1.3048825515670237,10.0,1.3530060810273663,10.0,0.0149679259936269,10.0,0.8301560466126865,10.0,0.8301560466126865,10.0,0.0,10.0,1.3530060810273663,10.0,10.0,trip_rate_ratio,3.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,30658.60552318371,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[316003572.08528656, 549426151.1111219]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,51.15,80.0,60.0,46.5,0.9921490248347254,538.5909269974916,175787.2374453753,6.004451197436447,10.49537927100983,316003572.08528656,20517423493.225178,1.7486671755065657,"[0, 41, 143, 413, 824, 1076, 1081, 1100, 1120, 1155, 1207, 1215, 1243, 1252]",30.9,1463575693.9408574,99.3896282000448,98.58397110495584,9.12126965522766,9.671324241354466,0.0244760441058682,1.1801069414573222,1.1801069414573222,0.0,True,9.671324241354466,3.009706519468856,10.0,1.0346131662544171,10.0,44.52701381653205,10.0,2920.3765934101298,10.0,0.1358061762956589,10.0,0.2351633755268788,10.0,0.0,10.0,1183392029.243745,10.0,0.0533639376451183,10.0,29.37667252921761,10.0,1591495226.6573246,10.0,0.7076978167043885,10.0,1.6953768187026326,10.0,1.1135688333892444,10.0,1.0243570756843514,10.0,0.0141817982065419,10.0,0.7191643610322149,10.0,0.7191643610322149,10.0,0.0,10.0,1.0243570756843514,10.0,10.0,trip_rate_ratio,5.0,True,9d6952da805aec74
1315.0,264.0,1051.0,5.0,7712263.157209304,44976.26361371102,"{'cost_priority': 'Optimal', 'coverage_priority': 'Optimal'}","{'cost_priority': 11, 'coverage_priority': 10}","[11, 10]","[316003572.08528656, 507326762.50907767]","{'cost_priority': 0, 'coverage_priority': 0}",80.0,52.21,80.0,60.0,46.5,0.9921490248307236,601.3686444180305,258813.32063602447,6.004003695292145,10.492817406286497,316003572.08528656,20273753005.98271,1.7482639624372225,"[88, 231, 379, 531, 556, 1060, 1081, 1159, 1188, 1207, 1210, 1243, 1260, 1278, 1283, 1297, 1309]",38.5,1831641500.256228,99.5755513641291,98.69770663048236,9.047275018692016,9.579787193389905,0.0264982501976291,1.315456082058984,1.315456082058984,0.0,True,9.579787193389905,2.4351363183380297,10.0,1.0346131662516254,10.0,43.07789363824401,10.0,4359.602664476726,10.0,0.1357450207913798,10.0,0.2246780635659441,10.0,0.0,10.0,1206857138.9278011,10.0,0.0480663076898384,10.0,42.74537011965936,10.0,2266892507.850736,10.0,0.4607266608362542,10.0,1.4712381836862554,10.0,1.3316186218587034,10.0,1.353264696846749,10.0,0.0145382554739796,10.0,0.8160417269182729,10.0,0.8160417269182729,10.0,0.0,10.0,1.353264696846749,10.0,10.0,trip_rate_ratio,8.0,True,9d6952da805aec74
