cell_id,centroid_x,centroid_y,population_source,population,income,poi_count,poi_density,income_source,cluster,monthly_income_cny,vot_cny_per_h,p_evtol,trip_rate,demand
513,405727.3738420745,3375981.7927185036,zonal_sum,1765.4855692386627,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,9.960869581644536
514,405727.3738420745,3376481.7927185036,zonal_sum,237.47744326293468,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,1.3398477348894775
515,405727.3738420745,3376981.7927185036,zonal_sum,269.1820410192013,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,1.5187250754303336
516,405727.3738420745,3377481.7927185036,zonal_sum,613.881337761879,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,3.4635185076525214
517,405727.3738420745,3377981.7927185036,zonal_sum,457.4147536382079,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,2.580734040026769
518,405727.3738420745,3378481.7927185036,zonal_sum,279.13089069724083,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,1.574856485313833
519,405727.3738420745,3378981.7927185036,zonal_sum,736.3754621744156,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,4.1546303575880525
520,405727.3738420745,3379481.7927185036,zonal_sum,2122.495198249817,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,11.975117908525467
521,405727.3738420745,3379981.7927185036,zonal_sum,2188.7456436157227,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,12.348902921279908
522,405727.3738420745,3380481.7927185036,zonal_sum,2187.419912815094,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,12.341423148102761
523,405727.3738420745,3380981.7927185036,zonal_sum,4043.192409515381,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,22.81169157448578
524,405727.3738420745,3381481.7927185036,zonal_sum,3655.6178970336914,1.33500106673234,1,4.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,21.83866131687927
525,405727.3738420745,3381981.7927185036,zonal_sum,3108.185211658478,2.70805020110221,5,20.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,19.528727684850217
526,405727.3738420745,3382481.7927185036,zonal_sum,2244.213988304138,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,12.661855322011949
527,405727.3738420745,3382981.7927185036,zonal_sum,3044.1664428710938,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,17.17518707067871
528,405727.3738420745,3383481.7927185036,zonal_sum,2085.47026014328,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,11.766223207728386
529,405727.3738420745,3383981.7927185036,zonal_sum,959.5866150856018,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,5.413987682312966
530,405727.3738420745,3384481.7927185036,zonal_sum,1950.6240882873535,1.33500106673234,1,4.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,11.65302830342865
531,405727.3738420745,3384981.7927185036,zonal_sum,1815.090368270874,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,10.240739857784272
532,405727.3738420745,3385481.7927185036,zonal_sum,49.70911109447479,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.2804588047950268
533,405727.3738420745,3385981.7927185036,zonal_sum,0.0,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.0
534,405727.3738420745,3386481.7927185036,zonal_sum,0.5930709987878799,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.0033461065751612187
535,405727.3738420745,3386981.7927185036,zonal_sum,1285.883781194687,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,7.254956293500424
536,405727.3738420745,3387481.7927185036,zonal_sum,1659.5713520050049,1.8870696490323797,2,8.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,9.914279256877899
537,405727.3738420745,3387981.7927185036,zonal_sum,3243.662759780884,3.4468078929142076,10,40.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,21.531433399425506
538,405727.3738420745,3388481.7927185036,zonal_sum,3550.6505813598633,2.70805020110221,5,20.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,22.308737602684023
539,405727.3738420745,3388981.7927185036,zonal_sum,3934.2278785705566,1.6094379124341003,1,4.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,23.503077346580508
540,405727.3738420745,3389481.7927185036,zonal_sum,5781.3903884887695,1.6094379124341003,1,4.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,34.53802618083191
541,405727.3738420745,3389981.7927185036,zonal_sum,6410.308380126953,3.970291913552122,12,48.0,poi_economic_index,4,5605.0,16.11,0.07112,0.007112,45.59011319946289
542,405727.3738420745,3390481.7927185036,zonal_sum,8185.623260498047,3.250374491927572,5,20.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,54.33616720318604
543,405727.3738420745,3390981.7927185036,zonal_sum,5610.728454589844,2.9444389791664403,4,16.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,35.25220688018799
544,405727.3738420745,3391481.7927185036,zonal_sum,5957.147674560547,3.2188758248682006,5,20.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,39.54354626373291
545,405727.3738420745,3391981.7927185036,zonal_sum,6166.153618812561,2.4336133554004498,4,16.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,38.74194318699932
546,405727.3738420745,3392481.7927185036,zonal_sum,5634.587577223778,2.1972245773362196,2,8.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,35.402113747697
547,405727.3738420745,3392981.7927185036,zonal_sum,7425.19976764638,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,41.89297708906088
548,405727.3738420745,3393481.7927185036,zonal_sum,5146.358291625977,3.169685580677429,7,28.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,34.16152633981323
549,405727.3738420745,3393981.7927185036,zonal_sum,8267.28125,3.770459441106359,8,32.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,54.878212937499995
550,405727.3738420745,3394481.7927185036,zonal_sum,6722.459808349609,3.169685580677429,7,28.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,44.623688207824706
551,405727.3738420745,3394981.7927185036,zonal_sum,6885.876770019531,3.751854253275325,7,28.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,45.70844999938965
552,405727.3738420745,3395481.7927185036,zonal_sum,7336.786178588867,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,41.39414761959839
553,405727.3738420745,3395981.7927185036,zonal_sum,6197.463851928711,3.3250360206965914,4,16.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,38.938665381668095
554,405727.3738420745,3396481.7927185036,zonal_sum,6742.323806762695,2.833213344056216,6,24.0,poi_economic_index,2,4500.0,12.93,0.06638,0.006638,44.75554542929077
555,405727.3738420745,3396981.7927185036,zonal_sum,5625.978591918945,2.5952547069568657,4,16.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,35.34802349302674
556,405727.3738420745,3397481.7927185036,zonal_sum,3676.4607152938843,2.0541237336955462,2,8.0,poi_economic_index,0,2799.0,8.04,0.05974,0.005974,21.963176313165665
557,405727.3738420745,3397981.7927185036,zonal_sum,4528.405594825745,2.1972245773362196,3,12.0,poi_economic_index,5,3613.0,10.38,0.06283,0.006283,28.451972352290156
558,405727.3738420745,3398481.7927185036,zonal_sum,1513.6953620910645,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,8.540269232917787
559,405727.3738420745,3398981.7927185036,zonal_sum,2671.4546670913696,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,15.072347231729509
560,405727.3738420745,3399481.7927185036,zonal_sum,3218.4904022216797,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,18.15872284933472
561,405727.3738420745,3399981.7927185036,zonal_sum,2576.996908187866,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,14.539416555995942
562,405727.3738420745,3400481.7927185036,zonal_sum,3782.8275871276855,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,21.3427132465744
563,405727.3738420745,3400981.7927185036,zonal_sum,2398.647903442383,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,13.533171471221925
564,405727.3738420745,3401481.7927185036,zonal_sum,3256.6459770202637,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,18.373996602348328
565,405727.3738420745,3401981.7927185036,zonal_sum,1448.649356842041,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,8.173279671302796
566,405727.3738420745,3402481.7927185036,zonal_sum,527.0006396770477,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,2.9733376090579036
567,405727.3738420745,3402981.7927185036,zonal_sum,400.25324058532715,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,2.2582287833824157
568,406227.3738420745,3369981.7927185036,zonal_sum,183.01871076226234,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,1.0325915661206841
569,406227.3738420745,3370481.7927185036,zonal_sum,24.687809355556965,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.1392886203840524
570,406227.3738420745,3370981.7927185036,zonal_sum,105.0201882570982,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.592523902146548
571,406227.3738420745,3371481.7927185036,zonal_sum,150.91008470207453,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.8514346978891045
572,406227.3738420745,3371981.7927185036,zonal_sum,124.59363488852978,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.702957288041085
573,406227.3738420745,3372481.7927185036,zonal_sum,115.63648731820285,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.6524210614493006
574,406227.3738420745,3372981.7927185036,zonal_sum,370.2635099887848,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,2.089026723356724
575,406227.3738420745,3373481.7927185036,zonal_sum,1451.2399751469493,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,8.187895939779088
576,406227.3738420745,3373981.7927185036,zonal_sum,3053.0735125541687,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,17.225440757830622
577,406227.3738420745,3374481.7927185036,zonal_sum,2941.715227365494,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,16.597157312796117
578,406227.3738420745,3374981.7927185036,zonal_sum,2852.3299617767334,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,16.09284564434433
579,406227.3738420745,3375481.7927185036,zonal_sum,791.3787118196487,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,4.464958692086459
580,406227.3738420745,3375981.7927185036,zonal_sum,733.9751536846161,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,4.1410878170886045
581,406227.3738420745,3376481.7927185036,zonal_sum,637.1424241289496,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,3.594757556935534
582,406227.3738420745,3376981.7927185036,zonal_sum,2194.0318569242954,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,12.378727736766875
583,406227.3738420745,3377481.7927185036,zonal_sum,1094.3255758285522,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,6.174184898824692
584,406227.3738420745,3377981.7927185036,zonal_sum,563.4457268714905,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,3.1789607910089495
585,406227.3738420745,3378481.7927185036,zonal_sum,166.88326215744019,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,0.9415553650922776
586,406227.3738420745,3378981.7927185036,zonal_sum,324.5665440559387,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,1.8312044415636064
587,406227.3738420745,3379481.7927185036,zonal_sum,1206.7683954238892,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,6.808587286981583
588,406227.3738420745,3379981.7927185036,zonal_sum,2817.7572021484375,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,15.897786134521485
589,406227.3738420745,3380481.7927185036,zonal_sum,1381.2569379806519,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,7.793051644086838
590,406227.3738420745,3380981.7927185036,zonal_sum,1611.4139490127563,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,9.091597500329971
591,406227.3738420745,3381481.7927185036,zonal_sum,755.6178624629974,0.0,0,0.0,poi_economic_index,3,1868.0,5.37,0.05642,0.005642,4.263195980016231
