cand_id,facility_type,x,y,height_m,roof_usable_m2,parcel_area_m2,height_source,osm_id,building_type,n_fato,capacity,cost,quality,cell_id
223,ground,402227.3738420745,3390981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,182.0
224,ground,401227.3738420745,3390981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,115.0
225,ground,401727.3738420745,3391981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,149.0
226,ground,401727.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,148.0
227,ground,401727.3738420745,3390981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,147.0
228,ground,401227.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,116.0
229,ground,407227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,720.0
230,ground,410727.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1208.0
231,ground,410227.3738420745,3385481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1171.0
232,ground,410727.3738420745,3366981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1207.0
233,ground,410727.3738420745,3376981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1227.0
234,ground,410727.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1226.0
235,ground,410727.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1225.0
236,ground,410727.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1224.0
237,ground,410727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1223.0
238,ground,410727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1222.0
239,ground,410727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1221.0
240,ground,410727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1220.0
241,ground,410727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1219.0
242,ground,410727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1218.0
243,ground,410727.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1217.0
244,ground,410727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1216.0
245,ground,410727.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1215.0
246,ground,410727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1214.0
247,ground,410727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1213.0
248,ground,410727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1212.0
249,ground,410727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1211.0
250,ground,411727.3738420745,3385481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1390.0
251,ground,409727.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1079.0
252,ground,409727.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1078.0
253,ground,409727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1077.0
254,ground,409727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1076.0
255,ground,409727.3738420745,3389981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1107.0
256,ground,410227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1153.0
257,ground,409727.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1133.0
258,ground,410227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1152.0
259,ground,410227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1151.0
260,ground,410227.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1150.0
261,ground,410227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1149.0
262,ground,410227.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1148.0
263,ground,410227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1147.0
264,ground,410227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1146.0
265,ground,410227.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1145.0
266,ground,410227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1144.0
267,ground,410227.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1135.0
268,ground,411727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1357.0
269,ground,411227.3738420745,3384981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1316.0
270,ground,411227.3738420745,3383481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1313.0
271,ground,411227.3738420745,3382981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1312.0
272,ground,411227.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1311.0
273,ground,411727.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1356.0
274,ground,411727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1358.0
275,ground,411727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1359.0
276,ground,411727.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1374.0
277,ground,411727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1369.0
278,ground,411727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1368.0
279,ground,411727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1367.0
280,ground,411727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1366.0
281,ground,411727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1365.0
282,ground,411727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1364.0
283,ground,411727.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1363.0
284,ground,411727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1362.0
285,ground,411727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1360.0
286,ground,411227.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1310.0
287,ground,411227.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1307.0
288,ground,411727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1379.0
289,ground,411727.3738420745,3383981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1387.0
290,ground,410727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1238.0
291,ground,410727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1237.0
292,ground,410727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1233.0
293,ground,411227.3738420745,3366981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1280.0
294,ground,411227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1282.0
295,ground,411227.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1294.0
296,ground,411727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1381.0
297,ground,411227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1301.0
298,ground,411227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1298.0
299,ground,411727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1383.0
300,ground,411227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1295.0
301,ground,411227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1293.0
302,ground,411227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1283.0
303,ground,411727.3738420745,3382981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1385.0
304,ground,411727.3738420745,3383481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1386.0
305,ground,411227.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1287.0
306,ground,411227.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1286.0
307,ground,411227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1285.0
308,ground,409727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1075.0
309,ground,409727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1074.0
310,ground,409727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1073.0
311,ground,408227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,857.0
312,ground,408227.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,856.0
313,ground,408227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,855.0
314,ground,408227.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,854.0
315,ground,408227.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,853.0
316,ground,408227.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,852.0
317,ground,408227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,850.0
318,ground,408227.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,849.0
319,ground,408227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,848.0
320,ground,408227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,847.0
321,ground,407727.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,846.0
322,ground,407727.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,844.0
323,ground,407727.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,843.0
324,ground,407727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,841.0
325,ground,408227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,858.0
326,ground,408227.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,912.0
327,ground,408227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,862.0
328,ground,407727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,802.0
329,ground,407727.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,776.0
330,ground,407227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,775.0
331,ground,407227.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,774.0
332,ground,407227.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,772.0
333,ground,407227.3738420745,3400981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,771.0
334,ground,407227.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,767.0
335,ground,407227.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,731.0
336,ground,407227.3738420745,3379481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,728.0
337,ground,407227.3738420745,3378481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,726.0
338,ground,407227.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,725.0
339,ground,407227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,724.0
340,ground,407727.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,777.0
341,ground,407727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,778.0
342,ground,407727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,779.0
343,ground,407727.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,793.0
344,ground,407727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,780.0
345,ground,407727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,787.0
346,ground,407727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,786.0
347,ground,407727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,785.0
348,ground,407727.3738420745,3370981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,782.0
349,ground,407727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,781.0
350,ground,408227.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,915.0
351,ground,409727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1072.0
352,ground,409227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1008.0
353,ground,409227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1007.0
354,ground,409227.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1006.0
355,ground,409227.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1005.0
356,ground,409227.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1004.0
357,ground,411727.3738420745,3387481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1394.0
358,ground,409227.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1002.0
359,ground,409227.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1001.0
360,ground,409227.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,999.0
361,ground,409227.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,998.0
362,ground,409227.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,995.0
363,ground,409227.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,994.0
364,ground,409227.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,993.0
365,ground,409227.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,992.0
366,ground,409727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1070.0
367,ground,409727.3738420745,3370481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1068.0
368,ground,409727.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1064.0
369,ground,409727.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1063.0
370,ground,409727.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1062.0
371,ground,409227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1061.0
372,ground,409227.3738420745,3389481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1034.0
373,ground,409227.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,991.0
374,ground,409227.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,990.0
375,ground,408727.3738420745,3402481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,988.0
376,ground,408727.3738420745,3401981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,987.0
377,ground,408727.3738420745,3374981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,933.0
378,ground,408727.3738420745,3374481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,932.0
379,ground,408727.3738420745,3373981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,931.0
380,ground,408727.3738420745,3373481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,930.0
381,ground,408727.3738420745,3372981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,929.0
382,ground,408727.3738420745,3372481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,928.0
383,ground,408727.3738420745,3371981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,927.0
384,ground,408727.3738420745,3371481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,926.0
385,ground,408727.3738420745,3369981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,923.0
386,ground,408727.3738420745,3369481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,922.0
387,ground,408727.3738420745,3368981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,921.0
388,ground,408727.3738420745,3368481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,920.0
389,ground,408727.3738420745,3367981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,919.0
390,ground,408727.3738420745,3367481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,918.0
391,ground,408227.3738420745,3402981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,917.0
392,ground,408727.3738420745,3375481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,934.0
393,ground,408727.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,935.0
394,ground,408727.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,936.0
395,ground,408727.3738420745,3401481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,986.0
396,ground,408727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,984.0
397,ground,408727.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,983.0
398,ground,408727.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,982.0
399,ground,408727.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,979.0
400,ground,408727.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,944.0
401,ground,413227.3738420745,3376481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1591.0
402,ground,413227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,1593.0
403,ground,418227.3738420745,3376981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2226.0
404,ground,417727.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2205.0
405,ground,417727.3738420745,3395981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2214.0
406,ground,417727.3738420745,3396481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2215.0
407,ground,417727.3738420745,3396981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2216.0
408,ground,417727.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2217.0
409,ground,417727.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2218.0
410,ground,417727.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2220.0
411,ground,417727.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2221.0
412,ground,417727.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2222.0
413,ground,417727.3738420745,3400481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2223.0
414,ground,417727.3738420745,3387981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2198.0
415,ground,417727.3738420745,3381981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2186.0
416,ground,417727.3738420745,3378481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2179.0
417,ground,417727.3738420745,3378981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2180.0
418,ground,417727.3738420745,3379481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2181.0
419,ground,417727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2182.0
420,ground,417727.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2183.0
421,ground,417727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2184.0
422,ground,417727.3738420745,3381481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2185.0
423,ground,417727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2187.0
424,ground,417727.3738420745,3382981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2188.0
425,ground,417727.3738420745,3386981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2196.0
426,ground,418227.3738420745,3375981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2224.0
427,ground,418227.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2227.0
428,ground,417727.3738420745,3377481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2177.0
429,ground,418227.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2228.0
430,ground,418227.3738420745,3393481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2259.0
431,ground,418227.3738420745,3395481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2263.0
432,ground,418227.3738420745,3395981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2264.0
433,ground,418227.3738420745,3397481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2267.0
434,ground,418227.3738420745,3397981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2268.0
435,ground,418227.3738420745,3398481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2269.0
436,ground,418227.3738420745,3398981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2270.0
437,ground,418227.3738420745,3399481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2271.0
438,ground,418227.3738420745,3399981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2272.0
439,ground,418727.3738420745,3377981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2273.0
440,ground,418727.3738420745,3379481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2276.0
441,ground,418727.3738420745,3379981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2277.0
442,ground,418727.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2279.0
443,ground,418727.3738420745,3382481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2282.0
444,ground,418227.3738420745,3391481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2255.0
445,ground,418227.3738420745,3390981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2254.0
446,ground,418227.3738420745,3390481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2253.0
447,ground,418227.3738420745,3380481.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2233.0
448,ground,418227.3738420745,3380981.792718504,0.0,,250000.0,n/a,-1,ground,2,50.0,57000000.0,0.75,2234.0
